id	seg	age	sex	occupation	province	district	tags	summary
E0025	E	62	남자	무직	부산	부산-수영구	#비경제활동 #저디지털	장경환 씨는 부산 수영구의 정과 투박함을 그대로 간직한 채, 가족과 친구 그리고 소소한 손재주로 일상을 채워가는 60대 남성입…
E0026	E	64	남자	건물 경비원	대구	대구-달서구	#저디지털 #직장인 #테크회의론	양석호 씨는 성실함과 책임감으로 가정을 일궈온 대구 달서구의 경비원으로, 야구와 낚시를 통해 삶의 활력을 찾으며 안정적인 노후…
E0027	E	60	여자	시설 경비원	전라남	전라남-장성군	#직장인 #테크회의론	이양미 씨는 전남 장성에서 시설 경비원으로 일하며 꼼꼼한 업무 처리와 외향적인 성격으로 지역 사회의 중심 역할을 하는, 건강한…
E0028	E	84	여자	건물 청소원	경기	경기-김포시	#저디지털 #접근성 #직장인	임형자 씨는 김포에서 건물 청소원으로 일하며 배움에 대한 열정과 가족에 대한 깊은 사랑으로 당뇨와 혈압을 이겨내고 살아가는 긍…
E0029	E	62	남자	전화 상담원	대구	대구-북구	#저디지털 #직장인	문권순 씨는 대구 북구에서 운송업 상담원으로 일하며 유연한 소통 능력과 소박한 삶의 태도로 가족과 동료들의 사랑을 받는 60대…
E0030	E	74	여자	무직	경기	경기-고양시 일산동구	#가격깐깐 #비경제활동 #저디지털 #접근성	김복순 씨는 일산의 정돈된 환경 속에서 철저한 자기관리와 디지털 적응력을 바탕으로 건강하고 조화로운 노후를 설계하는 70대 여…
E0031	E	81	여자	무직	대전	대전-중구	#가격깐깐 #비경제활동 #저디지털 #접근성	한경자 씨는 대전 중구에서 홀로 살며 알뜰한 살림 솜씨와 트로트 사랑으로 노년을 평온하게 보내는, 겉으로는 조용하지만 속은 단…
E0032	E	61	남자	그 외 채굴 및 토목 관련 종사원	전라남	전라남-화순군	#저디지털 #직장인	채희준 씨는 화순 광산 현장의 베테랑으로서의 자부심과 소박한 전남 시골 생활의 여유를 동시에 지닌, 겉은 무뚝뚝하지만 속은 유…
E0033	E	67	남자	상·하수 배관공	경기	경기-파주시	#저디지털 #직장인	이병배 씨는 파주에서 수십 년간 배관공으로 일하며 성실함과 전문성을 쌓아온, 가족과 자연을 사랑하는 온화한 성품의 어르신입니다…
E0034	E	61	남자	교통 계획 및 설계가	울산	울산-남구	#고디지털 #직장인	장형용 씨는 울산의 도로를 설계하는 베테랑 공학도로서, 논리적인 직업 세계와 소탈한 술자리 및 바둑의 여유를 동시에 즐기는 6…
E0035	E	72	남자	철도운송 관련 종사원	서울	서울-마포구	#저디지털 #접근성 #직장인	김종기 씨는 평생을 철도 현장에서 보낸 공학적 정밀함과 연남동의 예술적 감성을 동시에 품은, 마포구의 온화하고 유연한 어르신입…
E0036	E	61	남자	전직 석재 부설원, 현재 구직중	서울	서울-양천구	#비경제활동 #저디지털 #테크회의론	배환영 씨는 평생 돌을 다뤄온 정교한 기술과 성실함을 가진 60대 남성으로, 평범한 직업적 일상의 복귀를 꿈꾸며 신문 읽기와 …
E0037	E	61	여자	금융 상품 개발자	서울	서울-동작구	#약관정독 #직장인	염현주 씨는 80년대 전산 기초를 닦은 베테랑 금융 상품 개발자로, 동작구의 자가 주택에서 가족과 함께하며 산책과 사우나로 일…
E0038	E	66	여자	음료 서비스 종사원	경상북	경상북-성주군	#저디지털 #직장인	김미화 씨는 성주읍내에서 소박하게 일하며 텃밭과 성당 모임, 가족과의 유대를 통해 삶의 단단한 중심을 잡고 살아가는 60대 여…
E0039	E	60	남자	건물용 보일러 설치 및 정비원	인천	인천-계양구	#직장인	박성주 씨는 인천 계양구에서 정직한 기술 하나로 자수성가한 60대 보일러 설치 전문가로, 가족과 텃밭을 사랑하는 성실하고 책임…
E0040	E	61	남자	하역 및 적재 관련 단순 종사원	경기	경기-군포시	#저디지털 #직장인	이영락 씨는 군포 공단에서 성실하게 일하며 가족의 안정을 책임지는 60대 가장으로, 조용필의 노래와 수리산의 풍경 속에서 소박…
E0041	E	63	여자	경리 사무원	대구	대구-달서구	#가격깐깐 #저디지털 #직장인	성춘자 씨는 대구 달서구에서 연구소 경리로 일하며 성실하게 노후를 준비하는, 넉살 좋고 꼼꼼한 60대 여성입니다.
E0042	E	69	남자	산업 안전원	강원	강원-춘천시	#저디지털 #직장인	이병노 씨는 춘천에서 안전원으로 성실히 일하며 건강과 일상의 안정을 찾아가는, 조용하지만 책임감 강한 60대 후반의 가장입니다…
E0043	E	60	여자	건물 경비원	충청남	충청남-논산시	#직장인	나현경 씨는 논산에서 경비원으로 일하며 텃밭 가꾸기와 트로트 노래방을 즐기는, 외유내강형의 60대 여성입니다.
E0044	E	68	여자	전직 건물 청소원, 현재 구직중	인천	인천-부평구	#비경제활동 #저디지털	김옥금 씨는 부평 공단의 치열한 삶을 지나 자가 아파트를 마련한 성실한 삶의 소유자로, 정돈된 일상과 예술적 상상을 동시에 추…
E0045	E	67	여자	바텐더	경상북	경상북-성주군	#저디지털 #직장인	유희숙 씨는 성주읍의 소식통이자 정 많은 바텐더로, 술은 마시지 않지만 사람 사이의 온기를 섞어 내놓는 넉살 좋은 60대 여성…
E0046	E	67	남자	그 외 하역 및 적재 단순 종사원	충청남	충청남-예산군	#저디지털 #직장인	이재석 씨는 예산의 흙내음 속에서 실용적인 삶의 지혜를 터득하고 아내와 함께하는 평온한 일상을 소중히 여기는 60대 농업 노동…
E0047	E	60	여자	간호조무사	부산	부산-영도구	#저디지털 #직장인	엄명숙 씨는 영도에서 간호조무사로 일하며 정 많은 성격과 손맛 좋은 요리로 주변 사람들을 챙기는, 현실적이고 활기찬 60대 여…
E0048	E	63	남자	인쇄 필름 출력원	광주	광주-광산구	#직장인	백윤철 씨는 광주 광산구에서 인쇄 필름 출력원으로 일하며, 정교한 기술력과 사교적인 성격으로 주변 사람들과 어울려 살아가는 6…
E0049	E	60	여자	건물 청소원	대구	대구-서구	#직장인	배해자 씨는 대구 서구에서 병원 청소원으로 일하며 자녀들을 위해 헌신해온, 겉은 딱딱해도 속은 깊은 강인한 어머니입니다.
E0050	E	66	남자	크레인 운전원	강원	강원-원주시	#저디지털 #직장인	박기홍 씨는 정밀한 크레인 조작 실력을 갖춘 성실한 기술자이자, 원주의 일상을 블로그에 기록하며 치악산의 자연과 동료들과의 술…
E0051	E	74	남자	예약 및 접수 사무원	경상북	경상북-영천시	#저디지털 #접근성 #직장인	양천용 씨는 영천의 풍경을 사랑하고 사람 사이의 온기를 소중히 여기며, 성실한 노동과 소박한 일상에서 행복을 찾는 낙천적인 어…
E0052	E	66	남자	지게차 운전원	부산	부산-부산진구	#저디지털 #직장인	손창영 씨는 부산의 물류 현장을 지키는 정밀한 지게차 운전원이자, 롯데 자이언츠와 옛 노래를 사랑하며 내 집 마련의 꿈을 꾸는…
E0053	E	71	남자	식품학 연구원	대구	대구-군위군	#저디지털 #접근성 #직장인 #테크회의론	박재선 씨는 대구 군위에서 가족과 함께 살며 전통 발효 식품을 연구하는 71세 공학 박사로, 분석적인 전문성과 소박한 지역민의…
E0054	E	65	여자	건물 청소원	부산	부산-남구	#저디지털 #직장인	김혜린 씨는 부산 남구에서 성실하게 병원 청소원으로 일하며 임영웅의 노래와 이기대 산책으로 소박한 행복을 찾는 60대 여성입니…
E0055	E	71	여자	건물 청소원	부산	부산-서구	#저디지털 #접근성 #직장인	오한선 씨는 부산 서구에서 건물 청소원으로 일하며 당뇨를 관리하고, 임영웅의 노래와 백양산 산행으로 삶의 활력을 찾는 71세 …
E0056	E	61	여자	그 외 조리사	경기	경기-포천시	#직장인	신희경 씨는 포천에서 성실하게 살아온 베테랑 조리사로, 철저한 자기관리와 새로운 배움에 대한 열린 마음을 가진 체계적인 성격의…
E0057	E	70	여자	음료 서비스 종사원	세종	세종-세종시	#저디지털 #접근성 #직장인	김선희 씨는 여성 공학도로 치열하게 살았던 과거를 뒤로하고, 현재는 세종시에서 음료 서비스 일을 하며 원예와 산책으로 소박한 …
E0058	E	77	여자	그 외 기능 관련 종사원	경기	경기-고양시 일산서구	#저디지털 #접근성 #직장인	황서희 씨는 일산의 변천사를 몸소 겪으며 다져진 현장 감각과 디지털 도구 활용 능력을 모두 갖춘, 당당하고 활기찬 70대 부동…
E0059	E	62	여자	통계 사무원	경기	경기-용인시 수지구	#고디지털 #직장인	김인옥 씨는 수지구에서 통계 사무원으로 일하며 예술적 감성과 인본주의적 가치를 통해 삶의 균형을 찾아가는 60대 여성입니다.
E0060	E	83	여자	시설 경비원	경기	경기-용인시 수지구	#저디지털 #접근성 #직장인	이점순 씨는 투박한 말투와 매서운 눈썰미를 가졌지만, 베란다 꽃과 달콤한 크림빵 한 조각에서 위안을 찾는 용인 수지의 강인한 …
E0061	E	64	남자	하역 및 적재 관련 단순 종사원	경기	경기-부천시 원미구	#저디지털 #직장인	김성만 씨는 부천의 하역 현장에서 뼈가 굵은 베테랑 노동자로, 가족을 향한 책임감과 자연 속의 고독을 동시에 사랑하는 현실적인…
E0062	E	77	여자	그 외 서비스 관련 단순 종사원	전북	전북-전주시 덕진구	#저디지털 #접근성 #직장인	고병선 씨는 전주에서 수선집 일을 하며 성실하게 살아온 77세 할머니로, 가족에 대한 깊은 사랑과 이웃과의 유대감을 삶의 중심…
E0063	E	64	여자	건물 청소원	부산	부산-중구	#직장인	정현숙 씨는 부산 중구의 삶의 터전을 스스로 일궈낸 강인함과 타인의 눈치를 살피는 예민함을 동시에 지닌, 자식 사랑이 지극한 …
E0064	E	69	남자	철도운송 관련 종사원	인천	인천-연수구	#저디지털 #직장인	최봉재 씨는 수십 년간 철도 현장을 지켜온 성실한 기술자이자, 가족에 대한 책임감과 소박한 일상의 행복을 소중히 여기는 인천의…
E0065	E	66	남자	하역 및 적재 관련 단순 종사원	경기	경기-포천시	#저디지털 #직장인	신홍식 씨는 포천의 거친 현장에서 몸으로 일궈온 삶의 지혜를 바탕으로, 가족과 친구라는 울타리 안에서 소박한 행복을 찾는 60…
E0066	E	61	여자	건물 청소원	인천	인천-부평구	#직장인	최혜순 씨는 부평에서 어머니를 모시며 성실하게 일하는 건물 청소원이자, 교회 공동체와 트로트 노래방에서 삶의 활력을 찾는 강인…
E0067	E	68	여자	그 외 하역 및 적재 단순 종사원	서울	서울-구로구	#저디지털 #직장인	정정옥 씨는 구로 공단의 거친 세월을 견뎌낸 물류 현장의 베테랑이자, 임영웅의 노래와 산행으로 삶의 활력을 찾는 정 많고 예민…
E0068	E	64	여자	건물 청소원	경기	경기-안산시 상록구	#직장인	서말순 씨는 안산에서 성실하게 건물 청소 일을 하며 가족의 주거 안정을 꿈꾸는, 다정하지만 내면에 불안과 예민함을 품고 살아가…
E0069	E	73	여자	간병인	대구	대구-서구	#저디지털 #접근성 #직장인	박경숙 씨는 대구 서구에서 간병인으로 일하며 이웃과 정을 나누고 손주 사랑을 실천하는, 삶의 지혜가 깊고 건강한 70대 여성입…
E0070	E	67	여자	예약 및 접수 사무원	세종	세종-세종시	#저디지털 #직장인	김금희 씨는 세종시에서 수리점 사무원으로 일하며 임영웅의 노래와 호수공원 산책으로 마음을 달래는, 자아를 찾아가는 60대 후반…
E0071	E	63	여자	간판 제작 및 설치원	전북	전북-전주시 완산구	#저디지털 #직장인	표희주 씨는 전주에서 정밀한 간판 제작 기술로 인정받는 베테랑 작업자이자, 다육식물과 라디오를 사랑하는 섬세하고 책임감 강한 …
E0072	E	73	여자	건물 청소원	대구	대구-달성군	#저디지털 #접근성 #직장인	이미자 씨는 대구 달성군 자동차 공장에서 성실히 근무하며 가족의 안녕과 친정어머니의 건강을 최우선으로 여기는 70대 어머니입니…
E0073	E	73	여자	그 외 산업 안전 및 위험 관리원	대구	대구-군위군	#저디지털 #접근성 #직장인	최경순 씨는 대구 군위에서 금속가공 안전관리자로 근무하며, 공학적 논리와 철저한 자기관리로 삶의 질서를 세우는 73세의 전문직…
E0074	E	62	남자	사무 보조원	경기	경기-수원시 팔달구	#고디지털 #직장인	남종원 씨는 수원 팔달문 시장의 정취를 간직한 채 성실하게 살아온 사무 보조원으로, 소박한 일상 속에서 내면의 평온과 도리를 …
E0075	E	61	남자	화학물 여과기 및 분리기 조작원	울산	울산-동구	#직장인 #테크회의론	이양훈 씨는 울산 공단의 성실한 숙련공이자, 자전거와 텃밭을 가꾸며 소박한 행복을 찾는 다정한 가장입니다.
E0076	E	63	여자	건물 경비원	전북	전북-김제시	#직장인	이의애 씨는 김제의 넓은 들녘을 닮은 너그러움과 경비원으로서의 노련함을 갖춘 채, 임영웅의 노래와 남편과의 산책으로 일상의 행…
E0077	E	60	남자	건설 단순 종사원	서울	서울-노원구	#직장인	김남철 씨는 평생 건설 현장에서 성실하게 일하며 내 집 마련의 꿈을 이룬, 투박하지만 정 많은 노원구의 60대 가장입니다.
E0078	E	71	남자	가스 점검원	서울	서울-은평구	#저디지털 #접근성 #직장인	유상인 씨는 은평구에서 가스 점검원으로 성실히 근무하며, 책임감 있는 삶과 소소한 가족의 행복을 소중히 여기는 70대 가장입니…
E0079	E	67	남자	그 외 하역 및 적재 단순 종사원	대구	대구-달성군	#저디지털 #직장인	남만용 씨는 대구 달성군 하역 현장의 베테랑이자, 성실한 저축과 소박한 취미로 노후를 꾸려가는 정 많고 꼼꼼한 60대 가장입니…
E0080	E	64	남자	전직 회계사, 현재 구직중	경기	경기-이천시	#비경제활동 #저디지털	정동호 씨는 전문적인 회계 지식과 느긋한 은퇴 생활 사이의 균형을 찾으며, 외로움을 사회적 교류와 소소한 취미로 극복하려는 이…
E0081	E	63	남자	상·하수 배관공	인천	인천-연수구	#직장인	이기석 씨는 인천 연수구에 자가를 마련한 자부심을 가진 베테랑 배관공으로, 정밀한 기술력과 현대적인 인테리어 감각을 동시에 갖…
E0082	E	81	남자	그 외 서비스 관련 단순 종사원	서울	서울-도봉구	#저디지털 #접근성 #직장인	한수진 씨는 도봉구 골목의 지혜를 가진 부동산 보조원으로, 아내를 향한 지극한 사랑과 소박한 예술적 감성을 간직한 81세의 남…
E0083	E	68	남자	철로 설치원	서울	서울-강서구	#저디지털 #직장인	이이남 씨는 정밀한 철로 시공 능력을 갖춘 숙련공이자, 예술적 감수성으로 세상을 관찰하며 건강한 노후를 준비하는 성실한 강서구…
E0084	E	60	남자	하역 및 적재 관련 단순 종사원	경기	경기-용인시 기흥구	#직장인	서인학 씨는 용인 기흥의 금속 제조 현장에서 잔뼈가 굵은 베테랑 노동자로, 가족에 대한 책임감과 호탕한 성격을 지닌 60대 가…
E0085	E	60	남자	시설 경비원	경기	경기-군포시	#직장인 #테크회의론	한재섭 씨는 경기 군포에서 성실하게 경비 업무를 수행하며, 교회 공동체와 오랜 친구들 사이에서 신뢰받는 삶을 살아가는 안정 중…
E0086	E	61	남자	운송장비 청소원	서울	서울-영등포구	#직장인	박재학 씨는 영등포에서 성실하게 장비 청소원으로 일하며 자가 아파트를 보유한, 배려심 깊고 소박한 삶을 지향하는 60대 가장입…
E0087	E	63	남자	가구 수리원	충청북	충청북-제천시	#직장인	서영석 씨는 제천에서 성실하게 가구를 고치며 소박한 일상의 행복과 정갈한 외모 가꾸기를 즐기는 60대 가장입니다.
E0088	E	63	남자	양복 제조원	경상북	경상북-구미시	#직장인	이성택 씨는 구미에서 평생 양복을 지어온 무뚝뚝하지만 정 많은 기술자로, 당뇨와 비만을 안은 채 낡은 차와 트로트를 벗 삼아 …
E0089	E	73	남자	농업 단순 종사원	강원	강원-평창군	#저디지털 #접근성 #직장인	홍용갑 씨는 평창의 흙과 바람을 닮아 투박하지만, 가족을 향한 사랑과 성실함으로 내 집 마련의 꿈을 일궈가는 고랭지 농부입니다…
E0090	E	61	남자	사무 보조원	서울	서울-구로구	#고디지털 #직장인	김영록 씨는 구로공단의 기억을 품고 성실하게 살아가는 60대 남성으로, 꼼꼼한 업무 능력과 소박한 취미를 통해 고독을 이겨내는…
E0091	E	63	여자	승용차 및 승합차 운전원	서울	서울-구로구	#직장인	이경숙 씨는 구로의 복잡한 길을 누비는 베테랑 운전원이자, 낡은 골목집에서 어머니를 정성껏 모시며 소박한 일상의 안녕을 찾는 …
E0092	E	83	여자	건물 청소원	경기	경기-군포시	#저디지털 #접근성 #직장인	박홍희 씨는 수리산의 정기와 성실한 노동으로 빚어진 건강한 신체와, 검소함 속에 손주 사랑을 품은 군포시의 강인한 할머니입니다…
E0093	E	67	남자	악기 제조 및 수리원	경기	경기-군포시	#저디지털 #직장인	김윤성 씨는 군포에서 악기 수리 공방을 운영하며 고독과 활기 사이에서 균형을 잡고 살아가는 60대 장인입니다.
E0094	E	61	남자	프레스기 및 절단기 조작원	울산	울산-북구	#직장인	손명준 씨는 울산 북구 공단의 정밀 가공 베테랑으로서 성실함과 유연함을 동시에 갖췄으며, 건강 관리의 어려움 속에서도 가족과 …
E0095	E	64	남자	전직 그 외 기계 조작원, 현재 구직중	서울	서울-동대문구	#비경제활동 #저디지털	지명국 씨는 동대문구 자가 아파트에 거주하며 기계 조작과 부동산 경험을 바탕으로 시설 관리직 재취업을 희망하는, 세심함과 예민…
E0096	E	62	남자	의류 판매원	서울	서울-성동구	#직장인	유현준 씨는 성수동에서 평생을 바쳐 옷가게를 운영하며 가족을 부양해온, 섬세한 감각과 강한 책임감을 동시에 지닌 한국의 전형적…
E0097	E	65	남자	건물 경비원	울산	울산-북구	#저디지털 #직장인	이기덕 씨는 울산의 산업 성장기를 온몸으로 겪어낸 성실한 경비원으로, 소박한 일상의 규칙과 가족의 주거 안정을 최우선으로 여기…
E0098	E	65	여자	보육교사	광주	광주-동구	#저디지털 #직장인	차인화 씨는 광주 동구에서 평생을 보낸 베테랑 보육교사로, 소박한 일상의 휴식과 임영웅의 노래, 그리고 이웃과의 정을 통해 삶…
E0099	E	76	남자	건축 제도사	경상북	경상북-안동시	#저디지털 #접근성 #직장인	박주태 씨는 안동에서 정교한 도면을 그리는 건축 제도사로, 유교적 격식과 현대적 실용성을 동시에 갖춘 꼼꼼하고 주관이 뚜렷한 …
E0100	E	67	남자	농업 단순 종사원	전라남	전라남-강진군	#저디지털 #직장인	장병삼 씨는 전남 강진에서 농사를 지으며 나훈아의 노래와 낚시, 그리고 아내와 함께하는 단팥빵 산책으로 삶의 소박한 행복을 찾…
E0101	E	76	남자	음식 배달원	서울	서울-송파구	#저디지털 #접근성 #직장인	김종기 씨는 송파구의 지리에 능통한 배달원으로 일하며, 성실함으로 가정을 지켜온 현실적이고 다정한 70대 가장입니다.
E0102	E	67	여자	가스 생산기 조작원	충청남	충청남-예산군	#저디지털 #직장인	박운희 씨는 충남 예산의 가스 생산 현장을 지키는 베테랑 조작원이자, 가족을 위해 헌신하며 배드민턴과 미술 관람으로 삶의 활력…
E0103	E	65	여자	노인 및 장애인 돌봄 서비스 종사원	부산	부산-연제구	#저디지털 #직장인	박말수 씨는 부산의 정겨운 인심을 닮아 주변 사람들을 살뜰히 챙기는 돌봄 노동자로, 온천천 산책과 친구들과의 반주 한 잔에서 …
E0104	E	76	여자	제품 단순 선별원	충청북	충청북-제천시	#저디지털 #접근성 #직장인	김옥희 씨는 제천 약초 선별장의 예리한 눈썰미를 가진 베테랑이자, 의림지의 자연과 이웃의 정 속에서 소박한 행복을 찾는 76세…
E0105	E	64	남자	국가행정 사무원	경상북	경상북-포항시 남구	#저디지털 #직장인 #테크회의론	안명희 씨는 포항에서 성실하게 공직 생활을 하며 어머니를 극진히 모시는, 겉은 무뚝뚝해도 속은 한없이 다정한 60대 경상도 남…
E0106	E	64	남자	건물 경비원	서울	서울-강북구	#약관정독 #직장인	오영철 씨는 행정학 전공의 꼼꼼함을 경비 업무에 녹여내며, 소박한 수입과 게임, 목욕이라는 확실한 소확행으로 노후의 안정을 찾…
E0107	E	68	남자	예약 및 접수 사무원	경기	경기-남양주시	#고디지털 #직장인	권재영 씨는 성실한 공학도 출신의 행정 사무원으로, 가족과 함께하는 식도락 여행을 즐기며 책임감과 유연함을 동시에 갖춘 남양주…
E0108	E	67	여자	건물 청소원	충청남	충청남-천안시 서북구	#저디지털 #직장인	백정숙 씨는 천안의 금속 공장 청소원으로 일하며 성실함과 넉살로 공동체 속에서 활기차게 살아가는 60대 여성입니다.
E0109	E	66	남자	관세행정 사무원	제주	제주-제주시	#저디지털 #직장인 #테크회의론	송상호 씨는 제주시에서 관세행정 사무원으로 성실히 근무하며, 가족과 예술, 스포츠를 통해 소박하지만 단단한 일상의 행복을 가꾸…
E0110	E	67	남자	경·소형 화물차 운전원	대구	대구-서구	#저디지털 #직장인	권동균 씨는 능숙한 화물차 운전 실력으로 생계를 꾸리며, 가족에 대한 책임감과 내면의 외로움을 팔공산 등산과 소주 한 잔으로 …
E0111	E	64	남자	승용차 및 승합차 운전원	부산	부산-북구	#저디지털 #직장인	임원대 씨는 부산의 길을 훤히 꿰뚫는 능숙한 운전원이자, 넉살 좋은 성격으로 주변 사람들과 어울리며 외로움을 이겨내는 활달한 …
E0112	E	69	여자	음식 서비스 종사원	제주	제주-제주시	#저디지털 #직장인	강은숙 씨는 제주의 변화를 지켜본 세월만큼 능숙한 삶의 지혜와 성실함을 갖춘, 댄스스포츠와 자전거 타기를 즐기는 활동적인 60…
E0113	E	74	남자	건물 경비원	전라남	전라남-여수시	#저디지털 #접근성 #직장인	성성규 씨는 여수에서 성실하게 경비원으로 일하며 낚시와 외모 가꾸기를 즐기는, 예술적 감수성을 간직한 70대 가장입니다.
E0114	E	64	여자	골프장 캐디	경기	경기-안산시 단원구	#직장인	문영임 씨는 안산 단원구에서 골프장 캐디로 일하며 성실함과 노련함으로 가정을 지탱하고, 배드민턴과 소박한 요리를 통해 삶의 활…
E0115	E	78	남자	건물 경비원	경상남	경상남-진주시	#저디지털 #접근성 #직장인	김종하 씨는 진주 남강의 기억을 품고 성실하게 경비 일을 하며, 소박한 화분과 산책으로 고독을 달래는 자립심 강한 노신사입니다…
E0116	E	76	여자	그 외 청소원	전라남	전라남-목포시	#저디지털 #접근성 #직장인	김형순 씨는 목포의 거친 바닷바람 속에서 단단하게 살아온, 성실한 청소원이자 단팥빵을 좋아하는 정 많은 할머니입니다.
